timestamp,heart_rate
159.0,70.14882876478691
160.0,70.33196714331497
161.0,70.45697011578982
162.0,70.57385603524177
163.0,70.91145785569589
164.0,70.9830908330361
165.0,71.19983295515367
166.0,71.38839101634596
167.0,71.1227918228252
168.0,70.94440325902244
169.0,70.70306592616772
170.0,70.39860488725219
171.0,70.61022281541237
172.0,70.91451705614938
173.0,71.35986745760833
174.0,71.63134210402224
175.0,72.04677849251084
176.0,72.03841510718921
177.0,72.64328698366633
178.0,72.72242318128693
179.0,72.67097597210666
180.0,72.2916996638655
181.0,72.56963488576343
182.0,72.112191409746
183.0,72.26378493515455
184.0,72.66630267959579
185.0,73.00473126848749
186.0,72.87993408269755
187.0,72.76481419947699
188.0,72.6778277999957
189.0,72.9013931961426
190.0,73.10738235685174
191.0,73.17772278640162
192.0,73.66683451088089
193.0,73.98593420608164
194.0,73.7916925940308
195.0,73.93435311412134
196.0,74.35064877093255
197.0,74.24354312742516
198.0,74.39462609249505
199.0,74.84045328726485
200.0,75.18337231010143
201.0,75.53954477220985
202.0,75.64950376044048
203.0,75.54697024933381
204.0,75.69394499873086
205.0,75.73559809765787
206.0,75.78258147223956
207.0,76.98247127801602
208.0,77.43694761697924
209.0,77.71255978594549
210.0,77.95073239014029
211.0,77.00160573249195
212.0,75.18993874762988
213.0,75.37267117934041
214.0,75.13415001304823
215.0,75.03704197987396
216.0,74.94850689185783
217.0,75.16437427690644
218.0,75.60943904228562
219.0,75.52183396104044
220.0,75.83495909266507
221.0,75.73509763479548
222.0,75.74692111423889
223.0,75.62121889817247
224.0,76.1237041435351
225.0,75.88370152616362
226.0,76.17249318972388
227.0,76.50851132371395
228.0,76.24665874370369
229.0,76.37530330580051
230.0,76.69427653936341
231.0,76.79733511119231
232.0,77.1764411354077
233.0,77.53136877372438
234.0,77.16087180367607
235.0,77.26254751937171
236.0,77.32961293732745
237.0,77.13594865251143
238.0,78.03577000138264
239.0,79.59837264575066
240.0,79.71295797529751
241.0,80.06465215399415
242.0,79.6955535828822
243.0,79.82382548745113
244.0,79.78363615746203
245.0,79.57897830448344
246.0,79.78104991730233
247.0,80.11934185734869
248.0,79.94638913277582
249.0,80.23234974410627
250.0,80.78991402819489
251.0,80.64084903407755
252.0,80.24857953900725
253.0,80.39158569617507
254.0,80.44415922015841
255.0,79.85606228403545
256.0,79.71132766822221
257.0,80.13827602814918
258.0,80.01306874435622
259.0,79.70633406604809
260.0,79.15342864424909
261.0,78.80890849364835
262.0,78.54794663735397
263.0,78.42366679425527
264.0,78.69741626016415
265.0,78.99053881119758
266.0,79.03390822140251
267.0,79.03274670193876
268.0,79.48848748863531
269.0,78.78859604147583
270.0,79.21693916800089
271.0,79.21268476754791
272.0,78.8920260738816
273.0,78.59418124519438
274.0,78.81545340349973
275.0,78.35346804646265
276.0,78.25258347496745
277.0,78.2556462827795
278.0,78.06648967910228
279.0,78.03651919441323
280.0,78.34815692627156
281.0,77.95812403730646
282.0,78.33051051724439
283.0,77.78346259214652
284.0,77.48424072999191
285.0,77.14588493624892
286.0,77.30859036868893
287.0,76.6142867851421
288.0,76.81796320522461
289.0,76.60278687510304
290.0,76.21864585306557
291.0,76.18223845724417
292.0,76.22667536402942
293.0,75.97698466620717
294.0,76.10169519417151
295.0,76.1262938020082
296.0,75.96343964899216
297.0,75.86183771895493
298.0,75.84383066906105
299.0,75.50701189171848
